기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,avg_price,gu,lat,lon
20244,D,발달상권,3120198,구역삼세무서,CS100001,한식음식점,8820723950,257033,34317.47654970374,강남구,37.495533,127.037204
20244,D,발달상권,3120198,구역삼세무서,CS100010,커피-음료,2389815846,318035,7514.317122329303,강남구,37.495533,127.037204
20244,D,발달상권,3120198,구역삼세무서,CS300001,슈퍼마켓,2045287470,213677,9571.865338805768,강남구,37.495533,127.037204
20244,D,발달상권,3120198,구역삼세무서,CS300002,편의점,1229479088,190661,6448.508546582678,강남구,37.495533,127.037204
20244,D,발달상권,3120199,경복아파트교차로,CS100001,한식음식점,1847557641,26896,68692.65470701962,강남구,37.507993,127.039009
20244,D,발달상권,3120199,경복아파트교차로,CS100010,커피-음료,1074116795,145794,7367.359390647078,강남구,37.507993,127.039009
20244,D,발달상권,3120199,경복아파트교차로,CS300002,편의점,3173482831,453130,7003.471037009247,강남구,37.507993,127.039009
20244,D,발달상권,3120200,학동사거리,CS100001,한식음식점,12166000773,136073,89407.89703321012,강남구,37.523085,127.039141
20244,D,발달상권,3120200,학동사거리,CS100010,커피-음료,2291549639,179664,12754.639989090747,강남구,37.523085,127.039141
20244,D,발달상권,3120200,학동사거리,CS300002,편의점,2127001014,225979,9412.383513512317,강남구,37.523085,127.039141
20244,D,발달상권,3120201,도곡1동,CS100001,한식음식점,2073561263,63268,32774.2502212809,강남구,37.492568,127.039928
20244,D,발달상권,3120201,도곡1동,CS100010,커피-음료,400748919,48929,8190.417114594617,강남구,37.492568,127.039928
20244,D,발달상권,3120201,도곡1동,CS300001,슈퍼마켓,1249793533,198376,6300.124677380329,강남구,37.492568,127.039928
20244,D,발달상권,3120201,도곡1동,CS300002,편의점,680503619,103182,6595.177637572445,강남구,37.492568,127.039928
20244,D,발달상권,3120202,압구정로데오역(압구정로데오),CS100001,한식음식점,14085187221,344377,40900.48760805745,강남구,37.52677,127.040139
20244,D,발달상권,3120202,압구정로데오역(압구정로데오),CS100010,커피-음료,1771356106,124828,14190.374803729932,강남구,37.52677,127.040139
20244,D,발달상권,3120202,압구정로데오역(압구정로데오),CS300001,슈퍼마켓,227999252,26547,8588.512901646138,강남구,37.52677,127.040139
20244,D,발달상권,3120202,압구정로데오역(압구정로데오),CS300002,편의점,2399084184,265606,9032.492428634896,강남구,37.52677,127.040139
20244,D,발달상권,3120203,강남구청역,CS100001,한식음식점,13766937072,354802,38801.74596535532,강남구,37.516246,127.040687
20244,D,발달상권,3120203,강남구청역,CS100010,커피-음료,2856698649,376488,7587.7548527443105,강남구,37.516246,127.040687
20244,D,발달상권,3120203,강남구청역,CS300001,슈퍼마켓,2332461559,130582,17862.044990886952,강남구,37.516246,127.040687
20244,D,발달상권,3120203,강남구청역,CS300002,편의점,2765229193,373482,7403.915564873274,강남구,37.516246,127.040687
20244,D,발달상권,3120204,르네상스호텔사거리,CS100001,한식음식점,3707265494,130947,28311.190741292277,강남구,37.503091,127.042817
20244,D,발달상권,3120204,르네상스호텔사거리,CS100010,커피-음료,3174919343,365251,8692.43162373272,강남구,37.503091,127.042817
20244,D,발달상권,3120204,르네상스호텔사거리,CS300001,슈퍼마켓,762121846,73412,10381.434179698143,강남구,37.503091,127.042817
20244,D,발달상권,3120204,르네상스호텔사거리,CS300002,편의점,1781404740,232357,7666.671285995258,강남구,37.503091,127.042817
20244,D,발달상권,3120205,매봉역,CS100001,한식음식점,10645552375,242317,43932.3381149486,강남구,37.484358,127.043892
20244,D,발달상권,3120205,매봉역,CS100010,커피-음료,2266282381,169827,13344.65297626408,강남구,37.484358,127.043892
20244,D,발달상권,3120205,매봉역,CS300001,슈퍼마켓,43360754,3589,12081.569796600725,강남구,37.484358,127.043892
20244,D,발달상권,3120205,매봉역,CS300002,편의점,773554185,131221,5895.0486964738875,강남구,37.484358,127.043892
20244,D,발달상권,3120206,개나리아파트,CS100001,한식음식점,1984984130,73595,26971.725388953055,강남구,37.497252,127.04416
20244,D,발달상권,3120206,개나리아파트,CS100010,커피-음료,584198588,96439,6057.700598305665,강남구,37.497252,127.04416
20244,D,발달상권,3120206,개나리아파트,CS300001,슈퍼마켓,677552472,86096,7869.7322988292135,강남구,37.497252,127.04416
20244,D,발달상권,3120206,개나리아파트,CS300002,편의점,1208463164,171033,7065.672495951074,강남구,37.497252,127.04416
20244,D,발달상권,3120207,선정릉역,CS100001,한식음식점,5033509555,142080,35427.29134994369,강남구,37.511469,127.045492
20244,D,발달상권,3120207,선정릉역,CS100010,커피-음료,926521607,118686,7806.494506512984,강남구,37.511469,127.045492
20244,D,발달상권,3120207,선정릉역,CS300001,슈퍼마켓,129013549,10223,12619.93045094395,강남구,37.511469,127.045492
20244,D,발달상권,3120207,선정릉역,CS300002,편의점,2887683153,396491,7283.098867313508,강남구,37.511469,127.045492
20244,D,발달상권,3120208,청담사거리(청담동명품거리),CS100001,한식음식점,10644766329,147093,72367.59280863128,강남구,37.52483,127.047706
20244,D,발달상권,3120208,청담사거리(청담동명품거리),CS100010,커피-음료,1657888292,108697,15252.383156848855,강남구,37.52483,127.047706
20244,D,발달상권,3120208,청담사거리(청담동명품거리),CS300001,슈퍼마켓,578990922,53586,10804.891613481133,강남구,37.52483,127.047706
20244,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,2896348893,356960,8113.931233191394,강남구,37.52483,127.047706
20244,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS100001,한식음식점,3218206342,76068,42306.96668770048,강남구,37.518747,127.049512
20244,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS100010,커피-음료,460713244,40666,11329.199921310186,강남구,37.518747,127.049512
20244,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS300001,슈퍼마켓,2138166660,88088,24273.07533375715,강남구,37.518747,127.049512
20244,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS300002,편의점,2534271286,332742,7616.325218938397,강남구,37.518747,127.049512
20244,D,발달상권,3120210,선릉역,CS100001,한식음식점,34603808817,844482,40976.37228146959,강남구,37.504611,127.049355
20244,D,발달상권,3120210,선릉역,CS100010,커피-음료,4888146403,558844,8746.888940384079,강남구,37.504611,127.049355
20244,D,발달상권,3120210,선릉역,CS300001,슈퍼마켓,2426247851,269065,9017.329831081708,강남구,37.504611,127.049355
20244,D,발달상권,3120210,선릉역,CS300002,편의점,11115507422,1551455,7164.569660093267,강남구,37.504611,127.049355
20244,D,발달상권,3120211,도성초등학교,CS100001,한식음식점,2435147093,52894,46038.24806216206,강남구,37.500636,127.052463
20244,D,발달상권,3120211,도성초등학교,CS100010,커피-음료,352093109,66890,5263.763028853341,강남구,37.500636,127.052463
20244,D,발달상권,3120211,도성초등학교,CS300002,편의점,434037927,88672,4894.870161945146,강남구,37.500636,127.052463
20244,D,발달상권,3120212,한티역,CS100001,한식음식점,7182268244,194551,36917.14894295069,강남구,37.497428,127.053603
20244,D,발달상권,3120212,한티역,CS100010,커피-음료,1522004706,181533,8384.176463783444,강남구,37.497428,127.053603
20244,D,발달상권,3120212,한티역,CS300001,슈퍼마켓,2549044941,149795,17016.88935545245,강남구,37.497428,127.053603
20244,D,발달상권,3120212,한티역,CS300002,편의점,3865543432,431627,8955.749830293285,강남구,37.497428,127.053603
20244,D,발달상권,3120213,삼성중앙역,CS100001,한식음식점,13138282363,184250,71306.82422252375,강남구,37.511556,127.053748
20244,D,발달상권,3120213,삼성중앙역,CS100010,커피-음료,1247760705,141938,8790.885492257183,강남구,37.511556,127.053748
20244,D,발달상권,3120213,삼성중앙역,CS300001,슈퍼마켓,272815030,39215,6956.90501083769,강남구,37.511556,127.053748
20244,D,발달상권,3120213,삼성중앙역,CS300002,편의점,1649453940,231028,7139.6278373184205,강남구,37.511556,127.053748
20244,D,발달상권,3120214,영동대교남단교차로,CS100001,한식음식점,2765543137,55791,49569.700077073365,강남구,37.524052,127.054798
20244,D,발달상권,3120214,영동대교남단교차로,CS100010,커피-음료,83296827,12532,6646.7305298436,강남구,37.524052,127.054798
20244,D,발달상권,3120214,영동대교남단교차로,CS300002,편의점,808415295,98490,8208.095187328663,강남구,37.524052,127.054798
20244,D,발달상권,3120215,포스코사거리,CS100001,한식음식점,30608633990,689747,44376.61053980663,강남구,37.506824,127.056267
20244,D,발달상권,3120215,포스코사거리,CS100010,커피-음료,7347111574,706164,10404.256764717544,강남구,37.506824,127.056267
20244,D,발달상권,3120215,포스코사거리,CS300001,슈퍼마켓,1695011227,192005,8827.953579333871,강남구,37.506824,127.056267
20244,D,발달상권,3120215,포스코사거리,CS300002,편의점,4227421002,679981,6216.969300612811,강남구,37.506824,127.056267
20244,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS100001,한식음식점,1906840345,33613,56729.25192633802,강남구,37.520753,127.056617
20244,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS100010,커피-음료,39152873,6727,5820.257618552104,강남구,37.520753,127.056617
20244,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS300002,편의점,349051691,47376,7367.690201789936,강남구,37.520753,127.056617
20244,D,발달상권,3120217,대치사거리,CS100001,한식음식점,2742564456,47414,57842.92521196271,강남구,37.503039,127.058413
20244,D,발달상권,3120217,대치사거리,CS100010,커피-음료,1134354573,183507,6181.532982393042,강남구,37.503039,127.058413
20244,D,발달상권,3120217,대치사거리,CS300001,슈퍼마켓,1594888900,104407,15275.68936948672,강남구,37.503039,127.058413
20244,D,발달상권,3120217,대치사거리,CS300002,편의점,988198099,191238,5167.373110992585,강남구,37.503039,127.058413
20244,D,발달상권,3120218,코엑스,CS100001,한식음식점,3616567931,19901,181727.94990201498,강남구,37.512166,127.05911
20244,D,발달상권,3120218,코엑스,CS100010,커피-음료,1149242089,96671,11888.17834717754,강남구,37.512166,127.05911
20244,D,발달상권,3120218,코엑스,CS300001,슈퍼마켓,219162917,31916,6866.866681288382,강남구,37.512166,127.05911
20244,D,발달상권,3120218,코엑스,CS300002,편의점,960377764,194202,4945.251665791289,강남구,37.512166,127.05911
20244,D,발달상권,3120219,은마아파트,CS100001,한식음식점,4265054688,176703,24136.85499397294,강남구,37.498848,127.060604
20244,D,발달상권,3120219,은마아파트,CS100010,커피-음료,1506063335,266332,5654.834323325774,강남구,37.498848,127.060604
20244,D,발달상권,3120219,은마아파트,CS300001,슈퍼마켓,292677994,11826,24748.688821241332,강남구,37.498848,127.060604
20244,D,발달상권,3120219,은마아파트,CS300002,편의점,5364322980,1062462,5048.955143807496,강남구,37.498848,127.060604
20244,D,발달상권,3120220,대치역,CS100001,한식음식점,2532783786,77348,32745.304157832135,강남구,37.494189,127.062285
20244,D,발달상권,3120220,대치역,CS100010,커피-음료,858670623,175055,4905.147656450829,강남구,37.494189,127.062285
20244,D,발달상권,3120220,대치역,CS300001,슈퍼마켓,1845032137,94656,19491.972373647735,강남구,37.494189,127.062285
20244,D,발달상권,3120220,대치역,CS300002,편의점,1815539063,307148,5910.958440230768,강남구,37.494189,127.062285
20244,D,발달상권,3120221,봉은사역,CS100001,한식음식점,7128343575,140796,50628.87848376374,강남구,37.514462,127.062392
20244,D,발달상권,3120221,봉은사역,CS100010,커피-음료,747074547,74783,9989.898065068264,강남구,37.514462,127.062392
20244,D,발달상권,3120221,봉은사역,CS300001,슈퍼마켓,1077932787,52798,20416.167032842153,강남구,37.514462,127.062392
20244,D,발달상권,3120221,봉은사역,CS300002,편의점,836498944,130168,6426.302501382828,강남구,37.514462,127.062392
20244,D,발달상권,3120222,삼성역,CS100001,한식음식점,11340810131,481851,23535.927353061423,강남구,37.508668,127.063157
20244,D,발달상권,3120222,삼성역,CS100010,커피-음료,6509163079,802409,8112.026508925,강남구,37.508668,127.063157
20244,D,발달상권,3120222,삼성역,CS300001,슈퍼마켓,2562732936,396718,6459.835288542491,강남구,37.508668,127.063157
20244,D,발달상권,3120222,삼성역,CS300002,편의점,5622462058,427641,13147.621621874423,강남구,37.508668,127.063157
20244,D,발달상권,3120223,휘문고교사거리,CS100001,한식음식점,845623120,9657,87565.81961271616,강남구,37.504342,127.065664
20244,D,발달상권,3120223,휘문고교사거리,CS100010,커피-음료,314509209,50829,6187.593873576108,강남구,37.504342,127.065664
20244,D,발달상권,3120223,휘문고교사거리,CS300001,슈퍼마켓,55939928,11639,4806.248646790961,강남구,37.504342,127.065664
20244,D,발달상권,3120223,휘문고교사거리,CS300002,편의점,181915005,37480,4853.655416221985,강남구,37.504342,127.065664
20244,D,발달상권,3120224,수서역,CS100001,한식음식점,6327982459,225017,28122.241692849875,강남구,37.487781,127.10303
20244,D,발달상권,3120224,수서역,CS100010,커피-음료,2195873669,362528,6057.114675280254,강남구,37.487781,127.10303
20244,D,발달상권,3120224,수서역,CS300001,슈퍼마켓,282000000,26248,10743.675708625418,강남구,37.487781,127.10303
20244,D,발달상권,3120224,수서역,CS300002,편의점,8887483853,1882229,4721.786697049084,강남구,37.487781,127.10303
20244,D,발달상권,3120225,잠실새내역(신천),CS100001,한식음식점,22777435282,505293,45077.678261919325,송파구,37.510485,127.082578
20244,D,발달상권,3120225,잠실새내역(신천),CS100010,커피-음료,4614307056,713245,6469.455875610764,송파구,37.510485,127.082578
20244,D,발달상권,3120225,잠실새내역(신천),CS300001,슈퍼마켓,11207101440,730269,15346.538659042079,송파구,37.510485,127.082578
20244,D,발달상권,3120225,잠실새내역(신천),CS300002,편의점,4785275679,702930,6807.61338824634,송파구,37.510485,127.082578
20244,D,발달상권,3120226,석촌고분역,CS100001,한식음식점,5776352673,174114,33175.693356077056,송파구,37.50332,127.097046
20244,D,발달상권,3120226,석촌고분역,CS100010,커피-음료,936870493,162632,5760.677437404693,송파구,37.50332,127.097046
20244,D,발달상권,3120226,석촌고분역,CS300001,슈퍼마켓,474788088,51070,9296.810025455257,송파구,37.50332,127.097046
20244,D,발달상권,3120226,석촌고분역,CS300002,편의점,1107916485,109811,10089.303302947792,송파구,37.50332,127.097046
20244,D,발달상권,3120227,잠실역,CS100001,한식음식점,8972827297,311531,28802.357701159755,송파구,37.513984,127.101268
20244,D,발달상권,3120227,잠실역,CS100010,커피-음료,8371708458,1061299,7888.171437078524,송파구,37.513984,127.101268
20244,D,발달상권,3120227,잠실역,CS300001,슈퍼마켓,73575323,18322,4015.681857875778,송파구,37.513984,127.101268
20244,D,발달상권,3120227,잠실역,CS300002,편의점,6351841007,982457,6465.26108216441,송파구,37.513984,127.101268
20244,D,발달상권,3120228,석촌역(석촌호수),CS100001,한식음식점,7380518649,211065,34967.98924028143,송파구,37.506024,127.106539
20244,D,발달상권,3120228,석촌역(석촌호수),CS100010,커피-음료,3012615113,237694,12674.342276203859,송파구,37.506024,127.106539
20244,D,발달상권,3120228,석촌역(석촌호수),CS300001,슈퍼마켓,320216601,35797,8945.347403413694,송파구,37.506024,127.106539
20244,D,발달상권,3120228,석촌역(석촌호수),CS300002,편의점,1462293298,231631,6313.029335451645,송파구,37.506024,127.106539
20244,D,발달상권,3120229,방이동먹자골목,CS100001,한식음식점,31905015802,544670,58576.78190831145,송파구,37.514382,127.109232
20244,D,발달상권,3120229,방이동먹자골목,CS100010,커피-음료,2201403338,225872,9746.242730395976,송파구,37.514382,127.109232
20244,D,발달상권,3120229,방이동먹자골목,CS300001,슈퍼마켓,3521719525,291018,12101.380412895422,송파구,37.514382,127.109232
20244,D,발달상권,3120229,방이동먹자골목,CS300002,편의점,3396936404,439304,7732.5414838016495,송파구,37.514382,127.109232
20244,D,발달상권,3120230,송파사거리(송파역),CS100001,한식음식점,2176975027,51092,42608.921690284194,송파구,37.501119,127.110309
20244,D,발달상권,3120230,송파사거리(송파역),CS100010,커피-음료,276148172,51890,5321.799421853922,송파구,37.501119,127.110309
20244,D,발달상권,3120231,가락시장,CS100001,한식음식점,18219920551,276914,65796.3142022433,송파구,37.493549,127.111734
20244,D,발달상권,3120231,가락시장,CS100010,커피-음료,1054735799,150179,7023.19098542406,송파구,37.493549,127.111734
20244,D,발달상권,3120231,가락시장,CS300001,슈퍼마켓,23426001920,494951,47329.941590177616,송파구,37.493549,127.111734
20244,D,발달상권,3120232,송파나루역,CS100001,한식음식점,1377452541,27240,50567.27389867842,송파구,37.510127,127.112042
20244,D,발달상권,3120232,송파나루역,CS100010,커피-음료,304311112,25476,11945.01146176794,송파구,37.510127,127.112042
20244,D,발달상권,3120232,송파나루역,CS300002,편의점,107143473,16649,6435.429935731876,송파구,37.510127,127.112042
20244,D,발달상권,3120233,몽촌토성역,CS100001,한식음식점,4914309553,118077,41619.53261854553,송파구,37.515964,127.113453
20244,D,발달상권,3120233,몽촌토성역,CS100010,커피-음료,293750345,44463,6606.624496772597,송파구,37.515964,127.113453
20244,D,발달상권,3120233,몽촌토성역,CS300001,슈퍼마켓,48502708,1310,37024.967938931295,송파구,37.515964,127.113453
20244,D,발달상권,3120233,몽촌토성역,CS300002,편의점,3390360764,468686,7233.757278860474,송파구,37.515964,127.113453
20244,D,발달상권,3120234,가락시장역,CS100001,한식음식점,10070720603,256191,39309.42384002561,송파구,37.494695,127.118724
20244,D,발달상권,3120234,가락시장역,CS100010,커피-음료,1184967830,167099,7091.411857641278,송파구,37.494695,127.118724
20244,D,발달상권,3120234,가락시장역,CS300001,슈퍼마켓,274424153,23620,11618.296062658765,송파구,37.494695,127.118724
20244,D,발달상권,3120234,가락시장역,CS300002,편의점,3771238257,430664,8756.799400460684,송파구,37.494695,127.118724
20244,D,발달상권,3120235,문정역,CS100001,한식음식점,10211469965,337478,30258.179688750082,송파구,37.485513,127.119942
20244,D,발달상권,3120235,문정역,CS100010,커피-음료,2137416828,303966,7031.762855056158,송파구,37.485513,127.119942
20244,D,발달상권,3120235,문정역,CS300001,슈퍼마켓,1932000000,338841,5701.789334820756,송파구,37.485513,127.119942
20244,D,발달상권,3120235,문정역,CS300002,편의점,6289835511,920434,6833.554074490947,송파구,37.485513,127.119942
20244,D,발달상권,3120236,장지역(가든파이브),CS100001,한식음식점,2936939352,156004,18826.05158842081,송파구,37.47804,127.123299
20244,D,발달상권,3120236,장지역(가든파이브),CS100010,커피-음료,1937690862,315893,6134.010130012378,송파구,37.47804,127.123299
20244,D,발달상권,3120236,장지역(가든파이브),CS300001,슈퍼마켓,1928552669,299158,6446.6023606254885,송파구,37.47804,127.123299
20244,D,발달상권,3120236,장지역(가든파이브),CS300002,편의점,2291279858,272596,8405.405281075291,송파구,37.47804,127.123299
20244,D,발달상권,3120237,경찰병원역,CS100001,한식음식점,8411761179,204714,41090.30735074299,송파구,37.497171,127.120809
20244,D,발달상권,3120237,경찰병원역,CS100010,커피-음료,720531434,111297,6473.951984330216,송파구,37.497171,127.120809
20244,D,발달상권,3120237,경찰병원역,CS300001,슈퍼마켓,1408400740,172434,8167.767029704119,송파구,37.497171,127.120809
20244,D,발달상권,3120237,경찰병원역,CS300002,편의점,1646848191,246417,6683.176043048978,송파구,37.497171,127.120809
20244,D,발달상권,3120238,방이역,CS100001,한식음식점,1993597782,70623,28228.732594197358,송파구,37.50924,127.125398
20244,D,발달상권,3120238,방이역,CS100010,커피-음료,1299640234,254126,5114.156890676279,송파구,37.50924,127.125398
20244,D,발달상권,3120239,오금역,CS100001,한식음식점,3387963228,108743,31155.690278914506,송파구,37.501779,127.126143
20244,D,발달상권,3120239,오금역,CS100010,커피-음료,566149660,81532,6943.89515772948,송파구,37.501779,127.126143
20244,D,발달상권,3120239,오금역,CS300001,슈퍼마켓,733001107,70385,10414.166470128579,송파구,37.501779,127.126143
20244,D,발달상권,3120239,오금역,CS300002,편의점,293722177,47547,6177.512293099459,송파구,37.501779,127.126143
20244,D,발달상권,3120240,개롱역,CS100001,한식음식점,4570322330,129857,35195.04015956013,송파구,37.496048,127.134603
20244,D,발달상권,3120240,개롱역,CS100010,커피-음료,395603775,56354,7019.976842815062,송파구,37.496048,127.134603
20244,D,발달상권,3120240,개롱역,CS300001,슈퍼마켓,216087173,16805,12858.504790241,송파구,37.496048,127.134603
20244,D,발달상권,3120240,개롱역,CS300002,편의점,664237290,95259,6972.960980064876,송파구,37.496048,127.134603
20244,D,발달상권,3120241,거여역,CS100001,한식음식점,4575745957,125714,36398.06192627711,송파구,37.492836,127.145544
20244,D,발달상권,3120241,거여역,CS100010,커피-음료,364499926,49310,7392.008233624011,송파구,37.492836,127.145544
20244,D,발달상권,3120241,거여역,CS300001,슈퍼마켓,260213593,27414,9491.996534617349,송파구,37.492836,127.145544
20244,D,발달상권,3120241,거여역,CS300002,편의점,491076053,77917,6302.553396563009,송파구,37.492836,127.145544
20244,D,발달상권,3120242,강동구청역,CS100001,한식음식점,7135416495,203961,34984.21999794078,강동구,37.529236,127.122682
20244,D,발달상권,3120242,강동구청역,CS100010,커피-음료,1022751690,116446,8783.055579410198,강동구,37.529236,127.122682
20244,D,발달상권,3120242,강동구청역,CS300001,슈퍼마켓,11681213,2577,4532.872720217307,강동구,37.529236,127.122682
20244,D,발달상권,3120242,강동구청역,CS300002,편의점,721802508,60652,11900.720635758096,강동구,37.529236,127.122682
20244,D,발달상권,3120243,천호역,CS100001,한식음식점,9019427670,273171,33017.51529261891,강동구,37.539523,127.124442
20244,D,발달상권,3120243,천호역,CS100010,커피-음료,1249000743,233073,5358.839260660823,강동구,37.539523,127.124442
20244,D,발달상권,3120243,천호역,CS300001,슈퍼마켓,50227177,6867,7314.2823649337415,강동구,37.539523,127.124442
20244,D,발달상권,3120243,천호역,CS300002,편의점,5984567047,794609,7531.461444559525,강동구,37.539523,127.124442
20244,D,발달상권,3120244,암사역,CS100001,한식음식점,7721752053,174091,44354.68836987553,강동구,37.551377,127.127856
20244,D,발달상권,3120244,암사역,CS100010,커피-음료,211215117,46273,4564.543405441618,강동구,37.551377,127.127856
20244,D,발달상권,3120244,암사역,CS300001,슈퍼마켓,624556475,88696,7041.540486605935,강동구,37.551377,127.127856
20244,D,발달상권,3120244,암사역,CS300002,편의점,736024740,114656,6419.4175620988,강동구,37.551377,127.127856
20244,D,발달상권,3120245,둔촌역,CS100001,한식음식점,6886844887,177342,38833.69358076485,강동구,37.526339,127.134918
20244,D,발달상권,3120245,둔촌역,CS100010,커피-음료,789508485,126571,6237.672808147206,강동구,37.526339,127.134918
20244,D,발달상권,3120245,둔촌역,CS300001,슈퍼마켓,3825834093,192993,19823.69356919681,강동구,37.526339,127.134918
20244,D,발달상권,3120245,둔촌역,CS300002,편의점,1888958967,260203,7259.558756048163,강동구,37.526339,127.134918
20244,D,발달상권,3120246,길동역,CS100001,한식음식점,12825134396,407780,31451.111864240524,강동구,37.536472,127.138297
20244,D,발달상권,3120246,길동역,CS100010,커피-음료,1708792063,230314,7419.401612581085,강동구,37.536472,127.138297
20244,D,발달상권,3120246,길동역,CS300001,슈퍼마켓,1962197262,293423,6687.264672503519,강동구,37.536472,127.138297
20244,D,발달상권,3120246,길동역,CS300002,편의점,3128031372,458437,6823.252425087853,강동구,37.536472,127.138297
20244,D,발달상권,3120247,굽은다리역,CS100001,한식음식점,2793363719,75889,36808.54562584828,강동구,37.545819,127.142648
20244,D,발달상권,3120247,굽은다리역,CS100010,커피-음료,166201088,39709,4185.4765418419,강동구,37.545819,127.142648
20244,D,발달상권,3120247,굽은다리역,CS300001,슈퍼마켓,4453113073,292732,15212.252411762294,강동구,37.545819,127.142648
20244,D,발달상권,3120247,굽은다리역,CS300002,편의점,168952628,23396,7221.432210634296,강동구,37.545819,127.142648
20244,D,발달상권,3120248,명일역,CS100001,한식음식점,7087119278,147190,48149.46177050071,강동구,37.55125,127.144378
20244,D,발달상권,3120248,명일역,CS100010,커피-음료,459989565,53150,8654.55437441204,강동구,37.55125,127.144378
20244,D,발달상권,3120248,명일역,CS300001,슈퍼마켓,45000000,2086,21572.387344199426,강동구,37.55125,127.144378
20244,D,발달상권,3120248,명일역,CS300002,편의점,1019395789,164941,6180.366246112246,강동구,37.55125,127.144378
20244,D,발달상권,3120249,고덕역,CS100001,한식음식점,4304869245,147049,29275.066440438222,강동구,37.553417,127.154998
20244,D,발달상권,3120249,고덕역,CS100010,커피-음료,1623838142,265370,6119.1473866676715,강동구,37.553417,127.154998
20244,D,발달상권,3120249,고덕역,CS300002,편의점,1384285023,190412,7269.946342667479,강동구,37.553417,127.154998
20244,R,전통시장,3130001,통인시장,CS100001,한식음식점,1075660420,37260,28869.0397208803,종로구,37.58059,126.97001
20244,R,전통시장,3130001,통인시장,CS100010,커피-음료,2938243808,115152,25516.220369598443,종로구,37.58059,126.97001
20244,R,전통시장,3130001,통인시장,CS300001,슈퍼마켓,1274607666,116463,10944.314211380439,종로구,37.58059,126.97001
20244,R,전통시장,3130002,세종마을음식문화거리(금천교시장),CS100001,한식음식점,10952573978,199128,55002.6815816962,종로구,37.576815,126.970827
20244,R,전통시장,3130002,세종마을음식문화거리(금천교시장),CS100010,커피-음료,171827925,33285,5162.3231185218565,종로구,37.576815,126.970827
20244,R,전통시장,3130002,세종마을음식문화거리(금천교시장),CS300001,슈퍼마켓,161516319,6658,24258.984529888854,종로구,37.576815,126.970827
20244,R,전통시장,3130002,세종마을음식문화거리(금천교시장),CS300002,편의점,1496436817,141892,10546.308579764891,종로구,37.576815,126.970827
20244,R,전통시장,3130004,낙원시장(낙원지하시장(대일상가)),CS100001,한식음식점,800129455,12368,64693.51997089262,종로구,37.572772,126.987888
20244,R,전통시장,3130004,낙원시장(낙원지하시장(대일상가)),CS300001,슈퍼마켓,176619939,18819,9385.192571337479,종로구,37.572772,126.987888
20244,R,전통시장,3130005,세운상가가동,CS300001,슈퍼마켓,245794,53,4637.622641509434,종로구,37.569385,126.995438
20244,R,전통시장,3130007,광장시장(광장전통시장),CS100001,한식음식점,5978169704,188472,31719.139734284137,종로구,37.570025,126.999819
20244,R,전통시장,3130007,광장시장(광장전통시장),CS100010,커피-음료,389049997,53221,7310.084308825463,종로구,37.570025,126.999819
20244,R,전통시장,3130007,광장시장(광장전통시장),CS300001,슈퍼마켓,3362091773,375747,8947.754135096222,종로구,37.570025,126.999819
20244,R,전통시장,3130010,종로신진시장,CS100001,한식음식점,5030093230,130754,38469.89942946296,종로구,37.570313,127.005139
20244,R,전통시장,3130010,종로신진시장,CS100010,커피-음료,192043056,35177,5459.335816016147,종로구,37.570313,127.005139
20244,R,전통시장,3130010,종로신진시장,CS300001,슈퍼마켓,375826895,30031,12514.631380906396,종로구,37.570313,127.005139
20244,R,전통시장,3130010,종로신진시장,CS300002,편의점,272655063,43909,6209.548452481268,종로구,37.570313,127.005139
20244,R,전통시장,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",CS100001,한식음식점,269700155,23298,11576.107605803074,종로구,37.570403,127.008116
20244,R,전통시장,3130014,동문시장,CS100001,한식음식점,261879309,10922,23977.23026918147,종로구,37.570457,127.01098
20244,R,전통시장,3130015,창신골목시장,CS100001,한식음식점,3141602166,82261,38190.66344926514,종로구,37.573259,127.011297
20244,R,전통시장,3130015,창신골목시장,CS100010,커피-음료,39572229,4140,9558.509420289854,종로구,37.573259,127.011297
20244,R,전통시장,3130015,창신골목시장,CS300001,슈퍼마켓,1242434576,126216,9843.716929707802,종로구,37.573259,127.011297
20244,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),CS100001,한식음식점,765164939,30920,24746.602166882276,종로구,37.57142,127.013855
20244,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),CS100010,커피-음료,3170972,253,12533.486166007906,종로구,37.57142,127.013855
20244,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),CS300001,슈퍼마켓,87459796,9195,9511.668950516585,종로구,37.57142,127.013855
